Total training steps: 781
Epoch 1/1:   4%|█                            | 29/781 [10:11<2:23:09, 11.42s/it]
step:639 - train/loss:0.011 - train/lr(1e-3):0.005 - train/original_loss:1.446
step:640 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:2.023
step:640 - val/loss:0.019 - val/original_loss:2.319
step:641 - train/loss:0.011 - train/lr(1e-3):0.005 - train/original_loss:1.816
step:642 - train/loss:0.012 - train/lr(1e-3):0.005 - train/original_loss:2.222
step:643 - train/loss:0.013 - train/lr(1e-3):0.005 - train/original_loss:1.757
step:644 - train/loss:0.013 - train/lr(1e-3):0.005 - train/original_loss:1.935
step:645 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.943
step:646 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.229
step:647 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.684
step:648 - train/loss:0.013 - train/lr(1e-3):0.004 - train/original_loss:1.471
step:649 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.435
step:650 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.780
step:650 - val/loss:0.019 - val/original_loss:2.314
step:651 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.754
step:652 - train/loss:0.013 - train/lr(1e-3):0.004 - train/original_loss:1.695
step:653 - train/loss:0.013 - train/lr(1e-3):0.004 - train/original_loss:1.956
step:654 - train/loss:0.011 - train/lr(1e-3):0.004 - train/original_loss:1.692
step:655 - train/loss:0.013 - train/lr(1e-3):0.004 - train/original_loss:1.483
step:656 - train/loss:0.011 - train/lr(1e-3):0.004 - train/original_loss:1.962
step:657 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.274
step:658 - train/loss:0.012 - train/lr(1e-3):0.004 - train/original_loss:1.653
step:659 - train/loss:0.013 - train/lr(1e-3):0.004 - train/original_loss:1.985
step:660 - train/loss:0.013 - train/lr(1e-3):0.004 - train/original_loss:1.361
step:660 - val/loss:0.019 - val/original_loss:2.327
step:661 - train/loss:0.013 - train/lr(1e-3):0.004 - train/original_loss:1.830
step:662 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:2.062
step:663 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.708
step:664 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.474
step:665 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.339
step:666 - train/loss:0.013 - train/lr(1e-3):0.003 - train/original_loss:1.602
step:667 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.655
step:668 - train/loss:0.011 - train/lr(1e-3):0.003 - train/original_loss:1.322
step:669 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.238
step:670 - train/loss:0.011 - train/lr(1e-3):0.003 - train/original_loss:1.665
step:670 - val/loss:0.019 - val/original_loss:2.326
step:671 - train/loss:0.011 - train/lr(1e-3):0.003 - train/original_loss:1.198
step:672 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.596
step:673 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.641
step:674 - train/loss:0.013 - train/lr(1e-3):0.003 - train/original_loss:1.482
step:675 - train/loss:0.011 - train/lr(1e-3):0.003 - train/original_loss:1.661
step:676 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.465
step:677 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.722
step:678 - train/loss:0.013 - train/lr(1e-3):0.003 - train/original_loss:1.722
step:679 - train/loss:0.012 - train/lr(1e-3):0.003 - train/original_loss:1.285
step:680 - train/loss:0.013 - train/lr(1e-3):0.003 - train/original_loss:1.253
step:680 - val/loss:0.019 - val/original_loss:2.330
step:681 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:2.125
step:682 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.576
step:683 - train/loss:0.013 - train/lr(1e-3):0.002 - train/original_loss:1.805
step:684 - train/loss:0.013 - train/lr(1e-3):0.002 - train/original_loss:1.522
step:685 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.369
step:686 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.601
step:687 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.658
step:688 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.516
step:689 - train/loss:0.011 - train/lr(1e-3):0.002 - train/original_loss:1.476
step:690 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.529
step:690 - val/loss:0.019 - val/original_loss:2.327
step:691 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:2.095
step:692 - train/loss:0.011 - train/lr(1e-3):0.002 - train/original_loss:1.770
step:693 - train/loss:0.013 - train/lr(1e-3):0.002 - train/original_loss:1.848
step:694 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.445
step:695 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.465
step:696 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.677
step:697 - train/loss:0.011 - train/lr(1e-3):0.002 - train/original_loss:1.354
step:698 - train/loss:0.013 - train/lr(1e-3):0.002 - train/original_loss:1.162
step:699 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.679
step:700 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:2.240
step:700 - val/loss:0.019 - val/original_loss:2.332
step:701 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:1.885
step:702 - train/loss:0.013 - train/lr(1e-3):0.002 - train/original_loss:1.308
step:703 - train/loss:0.012 - train/lr(1e-3):0.002 - train/original_loss:2.254
step:704 - train/loss:0.011 - train/lr(1e-3):0.001 - train/original_loss:1.438
step:705 - train/loss:0.013 - train/lr(1e-3):0.001 - train/original_loss:2.080
step:706 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.769
step:707 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.476
step:708 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.445
step:709 - train/loss:0.011 - train/lr(1e-3):0.001 - train/original_loss:1.567
step:710 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.885
step:710 - val/loss:0.019 - val/original_loss:2.324
step:711 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.638
step:712 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.514
step:713 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.465
step:714 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.114
step:715 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.639
step:716 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.276
step:717 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.862
step:718 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.258
step:719 - train/loss:0.013 - train/lr(1e-3):0.001 - train/original_loss:1.828
step:720 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.616
step:720 - val/loss:0.019 - val/original_loss:2.325
step:721 - train/loss:0.013 - train/lr(1e-3):0.001 - train/original_loss:1.260
step:722 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.803
step:723 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:2.021
step:724 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.302
step:725 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.232
step:726 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:2.025
step:727 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.996
step:728 - train/loss:0.011 - train/lr(1e-3):0.001 - train/original_loss:1.568
step:729 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.576
step:730 - train/loss:0.013 - train/lr(1e-3):0.001 - train/original_loss:1.647
step:730 - val/loss:0.019 - val/original_loss:2.317
step:731 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.650
step:732 - train/loss:0.011 - train/lr(1e-3):0.001 - train/original_loss:1.293
step:733 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.432
step:734 - train/loss:0.013 - train/lr(1e-3):0.001 - train/original_loss:1.761
step:735 - train/loss:0.012 - train/lr(1e-3):0.001 - train/original_loss:1.494
step:736 - train/loss:0.013 - train/lr(1e-3):0.001 - train/original_loss:2.241
step:737 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.656
step:738 - train/loss:0.013 - train/lr(1e-3):0.000 - train/original_loss:1.895
step:739 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.625
step:740 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.851
step:740 - val/loss:0.019 - val/original_loss:2.331
step:741 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.314
step:742 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.640
step:743 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.457
step:744 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:2.042
step:745 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.788
step:746 - train/loss:0.011 - train/lr(1e-3):0.000 - train/original_loss:2.362
step:747 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.206
step:748 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.751
step:749 - train/loss:0.013 - train/lr(1e-3):0.000 - train/original_loss:1.351
step:750 - train/loss:0.013 - train/lr(1e-3):0.000 - train/original_loss:1.722
step:750 - val/loss:0.019 - val/original_loss:2.325
step:751 - train/loss:0.013 - train/lr(1e-3):0.000 - train/original_loss:1.884
step:752 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.676
step:753 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.715
step:754 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.508
step:755 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.682
step:756 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.764
step:757 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.452
step:758 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.676
step:759 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.243
step:760 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.487
step:760 - val/loss:0.019 - val/original_loss:2.323
step:761 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.767
step:762 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.966
step:763 - train/loss:0.013 - train/lr(1e-3):0.000 - train/original_loss:1.553
step:764 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.964
step:765 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.343
step:766 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.501
step:767 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.633
step:768 - train/loss:0.013 - train/lr(1e-3):0.000 - train/original_loss:1.319
step:769 - train/loss:0.011 - train/lr(1e-3):0.000 - train/original_loss:1.247
step:770 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.606
step:770 - val/loss:0.019 - val/original_loss:2.334
step:771 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.489
step:772 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.609
step:773 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.545
step:774 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.414
step:775 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.820
step:776 - train/loss:0.015 - train/lr(1e-3):0.000 - train/original_loss:1.883
step:777 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.455
step:778 - train/loss:0.011 - train/lr(1e-3):0.000 - train/original_loss:1.346
step:779 - train/loss:0.012 - train/lr(1e-3):0.000 - train/original_loss:1.218
step:780 - train/loss:0.011 - train/lr(1e-3):0.000 - train/original_loss:1.382
step:780 - val/loss:0.019 - val/original_loss:2.328
step:781 - train/loss:0.013 - train/lr(1e-3):0.000 - train/original_loss:1.880
step:781 - val/loss:0.019 - val/original_loss:2.328
Final validation metrics: {'val/loss': 0.019137831404805183, 'val/original_loss': 2.3278326988220215}
